Date,SPY,IEF,SHY,TLT,VTI,IWN,GLD,BND,BNDX,LQD,VEU,VNQ,TIP,DBC,EFA,EEM,BIL,DLS,AGG,IWD,IWM,EFV,SCZ,HYG
2006-12-12,141.72,83.69,80.29,90.82,70.1685,80.17,62.52,NA,NA,108.25,NA,79.29,100.85,25.1,73.75,36.8666,NA,61.83,100.78,82.32,78.55,71.85,NA,NA
2006-12-13,141.87,83.26,80.1805,90.01,70.29,80.41,62.48,NA,NA,107.71,NA,78.88,100.45,25.11,74.03,37.0666,NA,61.97,100.47,82.53,78.65,72.07,NA,NA
2006-12-14,143.12,83.09,80.14,89.68,70.825,80.76,62.12,NA,NA,107.61,NA,78.94,100.35,25.4,74.33,37.7,NA,62.27,100.33,83.14,78.97,72.47,NA,NA
2006-12-15,142.34,83.15,80.17,89.73,70.845,80.77,61,NA,NA,107.59,NA,78.35,99.85,25.52,74.03,37.8666,NA,62.11,100.31,83.1,78.9,72.01,NA,NA
2006-12-18,141.95,83.19,80.17,89.76,70.555,79.76,61.04,NA,NA,107.6,NA,77.86,99.67,24.47,73.92,37.6033,NA,61.88,100.37,83.01,77.91,72.22,NA,NA
2006-12-19,142.22,83.17,80.18,89.64,70.655,79.77,61.8,NA,NA,107.58,NA,77.2,99.6,24.76,74.25,37.3666,NA,62.36,100.44,83.13,77.86,72.48,NA,NA
2006-12-20,142.14,83.15,80.23,89.63,70.625,79.76,61.62,NA,NA,107.66,NA,78.01,99.54,24.81,74.12,37.25,NA,62.39,100.4,82.64,77.98,72.4,NA,NA
2006-12-21,141.62,83.45,80.29,90.08,70.35,79.39,61.38,NA,NA,107.94,NA,77.37,99.76,24.56,72.55,37.1833,NA,62.18,100.6,82.44,77.62,71.3,NA,NA
2006-12-22,140.75,83.07,80.28,89.39,69.6,79.07,61.65,NA,NA,107.6,NA,75.21,99.35,24.75,72.38,37.3167,NA,62.31,100.51,81.95,77.11,71.35,NA,NA
2006-12-25,140.75,83.07,80.28,89.39,69.6,79.07,61.65,NA,NA,107.6,NA,75.21,99.35,24.75,72.38,37.3167,NA,62.31,100.51,81.95,77.11,71.35,NA,NA
2006-12-26,141.58,83.19,80.27,89.66,70.025,80.15,61.98,NA,NA,107.72,NA,75.8,99.29,24.37,72.36,37.6633,NA,62.34,100.48,82.52,78.21,71.2,NA,NA
2006-12-27,142.51,82.67,79.99,88.7,70.485,81.12,62.22,NA,NA,106.95,NA,76.43,98.93,24.3,73.25,38.2,NA,63,99.84,83.14,79.14,72,NA,NA
2006-12-28,142.21,82.48,79.94,88.5,70.385,80.88,62.9,NA,NA,106.73,NA,76.64,98.75,24.48,73.3,38.1266,NA,63.21,99.71,82.93,78.78,72.16,NA,NA
2006-12-29,141.62,82.44,79.96,88.43,70.105,80.04,63.21,NA,NA,106.68,NA,77,98.8,24.58,73.22,38.0566,NA,62.95,99.7,82.7,78.03,72.2,NA,NA
2007-01-01,141.62,82.44,79.96,88.43,70.105,80.04,63.21,NA,NA,106.68,NA,77,98.8,24.58,73.22,38.0566,NA,62.95,99.7,82.7,78.03,72.2,NA,NA
2007-01-02,141.62,82.44,79.96,88.43,70.105,80.04,63.21,NA,NA,106.68,NA,77,98.8,24.58,73.22,38.0566,NA,62.95,99.7,82.7,78.03,72.2,NA,NA
2007-01-03,141.37,82.68,80.04,89.07,69.975,80.24,62.28,NA,NA,106.45,NA,77.12,99.23,23.7999,73.51,38.38,NA,63.28,99.91,82.38,78.16,72.48,NA,NA
2007-01-04,141.67,82.95,80.12,89.6,70.115,80.36,61.65,NA,NA,107.25,NA,77.22,99.3,23.18,73.32,37.85,NA,63.12,100.12,82.19,78.37,72.31,NA,NA
2007-01-05,140.54,82.71,80.04,89.22,69.56,78.72,60.17,NA,NA,107.19,NA,75.79,99.02,23.2,72.2,36.7433,NA,62.23,100.05,81.54,76.73,71.12,NA,NA
2007-01-08,141.19,82.7699,80.02,89.37,69.815,78.73,60.48,NA,NA,107.15,NA,75.9,99.09,23.22,72.3,37.01,NA,62.54,100.11,81.82,76.43,71.29,NA,NA
2007-01-09,141.07,82.75,80.05,89.37,69.815,79.01,60.85,NA,NA,107.17,NA,76.86,99.02,23.02,72.37,36.1833,NA,62.75,100.11,81.59,77.15,71.03,NA,NA
2007-01-10,141.54,82.61,80.03,88.97,69.97,79.16,60.59,NA,NA,107.03,NA,77.85,98.77,22.68,71.82,36.1,NA,62.23,100,81.7,77.75,70.43,NA,NA
2007-01-11,142.16,82.39,79.97,88.45,70.5,79.86,60.63,NA,NA,106.7,NA,78.86,98.44,22.65,72.28,36.5567,NA,62.38,99.8101,81.97,78.23,71.07,NA,NA
2007-01-12,143.24,82.22,79.92,88.04,70.965,80.75,62.17,NA,NA,106.59,NA,79.11,98.04,23.18,73.1,37.3,NA,63.1,99.67,82.6,78.98,71.72,NA,NA
2007-01-15,143.24,82.22,79.92,88.04,70.965,80.75,62.17,NA,NA,106.59,NA,79.11,98.04,23.18,73.1,37.3,NA,63.1,99.67,82.6,78.98,71.72,NA,NA
2007-01-16,142.96,82.38,80,88.2,70.83,80.07,61.97,NA,NA,106.7,NA,80.24,98.21,22.65,73.01,37.4333,NA,63.39,99.82,82.45,78.45,71.63,NA,NA
2007-01-17,143.02,82.22,79.97,87.96,70.88,79.89,62.64,NA,NA,106.56,NA,80.2,98.2,22.85,73.05,37.2766,NA,63.6,99.74,82.54,78.11,71.58,NA,NA
2007-01-18,142.54,82.33,80,88.23,70.5,78.98,62.26,NA,NA,106.87,NA,80.1,98.27,22.61,72.8,36.8833,NA,63.73,99.88,82.39,77.46,71.5,NA,NA
2007-01-19,142.82,82.2,79.99,87.99,70.775,79.55,63,NA,NA,106.8,NA,80.9,98.44,22.95,73.69,37.5466,NA,64.27,99.84,82.83,77.76,72.3,NA,NA
2007-01-22,142.38,82.35,80.02,88.2,70.495,79.01,62.72,NA,NA,106.88,NA,80.22,98.6,22.97,73.32,37.5033,NA,64.13,99.89,82.55,77.19,71.99,NA,NA
2007-01-23,142.8,82.11,79.98,87.62,70.695,79.62,64.23,NA,NA,106.59,NA,80.6,98.59,23.7,73.97,38.3566,NA,64.58,99.7,82.98,77.92,72.46,NA,NA
2007-01-24,143.95,82.12,80.02,87.61,71.32,80.48,64.33,NA,NA,106.64,NA,81.65,98.72,23.5,74.45,38.69,NA,64.7,99.67,83.6,78.77,73.11,NA,NA
2007-01-25,142.26,81.8,79.96,86.98,70.52,79.46,64.06,NA,NA,106.3,NA,82.15,98.42,23.29,73.24,37.5,NA,63.68,99.54,82.6,77.78,71.83,NA,NA
2007-01-26,142.16,81.79,79.97,86.91,70.475,79.73,64.1,NA,NA,106.23,NA,82.42,98.34,23.58,73.38,37.73,NA,63.67,99.53,82.63,78.07,71.92,NA,NA
2007-01-29,142.05,81.73,79.98,86.72,70.49,80.52,63.77,NA,NA,106.18,NA,82.69,98.24,23.1,73.46,37.23,NA,63.74,99.4,82.59,78.75,72.09,NA,NA
2007-01-30,142.79,81.81,80,86.82,70.895,80.98,64.22,NA,NA,106.33,NA,83.1,98.52,23.74,73.96,37.8066,NA,64.23,99.55,83.15,79.18,72.56,NA,NA
2007-01-31,143.75,82.11,80.09,87.55,71.41,81.22,64.83,NA,NA,106.78,NA,83.76,99.03,23.99,74.24,38.1,NA,64.25,99.63,83.66,79.35,72.72,NA,NA
2007-02-01,144.61,81.74,79.78,87.09,71.82,82,65.22,NA,NA,106.28,NA,84.09,98.7044,23.9,74.86,38.5667,NA,64.75,99.29,84.27,80.2,73.35,NA,NA
2007-02-02,144.81,81.81,79.81,87.2,71.91,82.02,64.28,NA,NA,106.38,NA,84.24,98.88,24.21,74.71,38.45,NA,64.82,99.43,84.49,80.25,73.29,NA,NA
2007-02-05,144.85,81.9,79.79,87.32,71.995,81.98,64.31,NA,NA,106.52,NA,84.24,98.93,24.129,74.47,38.4866,NA,64.92,99.59,84.39,80.24,72.98,NA,NA
2007-02-06,144.89,82.13,79.88,87.8,72,82.37,64.79,NA,NA,106.8,NA,85.48,98.93,24.0101,75.05,38.8667,NA,65.51,99.78,84.54,80.44,73.63,NA,NA
2007-02-07,145.21,82.31,79.92,88.06,72.235,83.23,64.63,NA,NA,106.95,NA,87.27,99.1,23.72,75.26,38.7166,NA,65.62,99.9,84.62,81.18,73.81,NA,NA
2007-02-08,145.02,82.33,79.95,88.13,72.145,82.93,65.52,NA,NA,107.07,NA,86.6,99,24.27,74.96,38.51,NA,65.44,99.96,84.54,81.05,73.46,NA,NA
2007-02-09,143.94,82.08,79.87,87.63,71.6,82.01,66.12,NA,NA,106.62,NA,85.6,98.75,24.42,74.64,38.05,NA,65.11,99.73,84.13,80.22,73.23,NA,NA
2007-02-12,143.45,81.97,79.87,87.43,71.345,81.9,65.67,NA,NA,106.64,NA,84.05,98.5,23.96,74.35,37.79,NA,65,99.63,83.79,80.02,72.88,NA,NA
2007-02-13,144.66,81.909,79.86,87.24,71.95,82.58,65.84,NA,NA,106.574,NA,85.68,98.51,24.4,75.3,38.39,NA,65.7,99.62,84.6,80.68,73.86,NA,NA
2007-02-14,145.61,82.38,80.04,88.07,72.43,82.58,66.37,NA,NA,107.18,NA,85.07,99.16,24.07,76.32,39.2166,NA,66.51,100,85.14,80.75,74.7325,NA,NA
2007-02-15,145.8,82.51,80.08,88.33,72.445,82.52,66.41,NA,NA,107.38,NA,85.7,99.13,24.07,76.41,39.24,NA,66.79,100.14,85.09,80.77,74.81,NA,NA
2007-02-16,145.73,82.6,80.1,88.64,72.495,82.77,66.36,NA,NA,107.49,NA,85.48,99.46,24.49,76.38,39.33,NA,66.62,100.21,85.13,81.17,74.7,NA,NA
2007-02-19,145.73,82.6,80.1,88.64,72.495,82.77,66.36,NA,NA,107.49,NA,85.48,99.46,24.49,76.38,39.33,NA,66.62,100.21,85.13,81.17,74.7,NA,NA
2007-02-20,146.04,82.7,80.09,88.84,72.71,83.46,65.31,NA,NA,107.66,NA,86.14,99.47,24.22,76.49,39.4333,NA,67.05,100.26,85.29,81.9,74.9,NA,NA
2007-02-21,145.98,82.69,80.14,88.69,72.74,83.51,67.28,NA,NA,107.59,NA,85.86,99.61,24.74,76.1,39.5433,NA,66.95,100.25,85.14,82.1,74.52,NA,NA
2007-02-22,145.87,82.48,80.09,88.21,72.715,83.74,67.15,NA,NA,107.44,NA,85.4,99.55,25.08,76.44,39.5,NA,67.43,100.05,85.09,82.39,74.734,NA,NA
2007-02-23,145.3,82.81,80.18,88.84,72.48,83.3,67.72,NA,NA,107.79,NA,83.91,99.84,25.24,76.68,39.1667,NA,67.41,100.29,84.71,81.95,75.09,NA,NA
2007-02-26,145.17,83.07,80.24,89.43,72.385,83.06,68.1,NA,NA,108.23,NA,83.49,100.26,25.31,76.72,39.15,NA,67.78,100.51,84.73,81.75,75.41,NA,NA
2007-02-27,139.5,83.77,80.43,90.56,69.7,79.5,65.41,NA,NA,108.65,NA,80.9,101.15,24.83,73.63,35.9667,NA,64.5268,100.92,81.6,78.05,72.07,NA,NA
2007-02-28,140.93,83.48,80.37,90.15,70.25,80.25,66.48,NA,NA,108.43,NA,81.4,100.99,25.29,74.18,36.5833,NA,65.04,100.86,82.37,78.83,72.78,NA,NA
2007-03-01,140.51,83.31,80.22,89.74,70.05,79.91,65.82,NA,NA,108.02,NA,80.68,100.86,25.03,73.39,36.3366,NA,64.25,100.44,82.23,78.43,71.88,NA,NA
2007-03-02,138.67,83.55,80.3,90.2,69.05,78.35,63.71,NA,NA,108.32,NA,79.4,101.06,24.8,72.4,35.9866,NA,63.63,100.65,81.29,76.8,71.04,NA,NA
2007-03-05,137.35,83.6,80.33,90.35,68.25,76.69,62.93,NA,NA,108.16,NA,76.31,100.99,24.43,70.9,35.0966,NA,61.64,100.59,80.12,75.17,69.64,NA,NA
2007-03-06,139.7,83.49,80.26,90.08,69.4,78.79,64.15,NA,NA,107.75,NA,79.11,100.85,24.66,73.1,36.62,NA,63.84,100.52,81.55,77.07,71.75,NA,NA
2007-03-07,139.56,83.64,80.34,90.43,69.345,78.41,64.3,NA,NA,107.85,NA,78,101,25,73.12,36.3666,NA,64.1,100.6,81.435,76.97,71.71,NA,NA
2007-03-08,140.74,83.63,80.34,90.35,69.925,79.38,64.48,NA,NA,107.99,50.96,79.25,100.91,25.04,73.98,37.26,NA,64.9,100.51,82.02,78.01,72.61,NA,NA
2007-03-09,140.78,83.16,80.2,89.4,69.95,79.78,64.25,NA,NA,107.71,51.3,80.3,100.45,24.71,74.1,37.3966,NA,65.09,100.23,82.15,78.26,72.72,NA,NA
2007-03-12,140.99,83.39,80.27,89.75,70.135,80,64.37,NA,NA,107.94,51.54,80.7,100.54,24.48,74.57,37.5933,NA,65.8,100.54,82.27,78.4,73.03,NA,NA
2007-03-13,138.25,83.76,80.38,90.29,68.875,77.91,63.72,NA,NA,108,50.19,78.8,100.94,24.29,72.8,36.3666,NA,64.19,100.8,80.5599,76.39,71.29,NA,NA
2007-03-14,139.28,83.65,80.4,89.88,69.225,78.84,63.94,NA,NA,107.9,50.25,79.18,100.95,24.34,72.83,36.79,NA,64.3,100.68,81.09,77.25,71.1,NA,NA
2007-03-15,139.47,83.56,80.38,89.87,69.5,79.62,63.98,NA,NA,107.92,50.67,79.89,100.92,24.19,73.16,37.09,NA,64.83,100.57,81.48,77.8,71.4,NA,NA
2007-03-16,138.53,83.55,80.37,89.85,69.2,78.95,64.62,NA,NA,107.5,50.77,79,100.98,24.25,73.25,36.75,NA,64.92,100.58,80.99,77.37,71.25,NA,NA
2007-03-19,140.2,83.44,80.3,89.66,69.99,79.98,64.74,NA,NA,107.3,51.37,79.79,100.97,24.37,74.38,37.6,NA,65.788,100.51,82.04,78.25,72.33,NA,NA
2007-03-20,140.97,83.56,80.37,89.71,70.45,80.57,65.27,NA,NA,107.59,51.75,80.11,100.99,24.4,75.01,37.7833,NA,66.37,100.61,82.59,78.84,72.95,NA,NA
2007-03-21,143.29,83.68,80.5,89.75,71.575,82.1,65.82,NA,NA,107.91,52.86,81.08,101.37,24.44,76.61,38.96,NA,67.85,100.74,84.02,80.34,74.5,NA,NA
2007-03-22,143.18,83.4,80.42,89.04,71.615,81.84,65.76,NA,NA,107.61,52.82,81.16,101.07,24.84,76.32,38.7933,NA,67.5,100.55,84.17,80.27,74.34,NA,NA
2007-03-23,143.39,83.27,80.37,88.79,71.755,81.78,65.15,NA,NA,107.33,52.99,81.21,101,24.85,76.5,39.01,NA,67.81,100.41,83.8504,80.24,74.69,NA,NA
2007-03-26,143.2,83.34,80.45,88.9,71.33,81.4,65.84,NA,NA,107.53,52.93,79.45,101.36,24.96,76.53,38.8766,NA,68.25,100.35,83.81,80.02,74.67,NA,NA
2007-03-27,142.86,83.32,80.46,88.75,71.045,81.04,65.7,NA,NA,107.51,52.7,78.62,101.33,25.03,76.19,38.7767,NA,67.99,100.37,83.5004,79.63,74.35,NA,NA
2007-03-28,141.82,83.31,80.5,88.57,70.58,80.36,66.05,NA,NA,107.44,52.11,78.1,101.19,25.27,75.52,38.1633,NA,67.23,100.42,82.9,79.22,73.6,NA,NA
2007-03-29,141.97,83.19,80.46,88.45,70.775,80.68,65.65,NA,NA,107.31,52.76,78.23,101.06,25.76,76.18,38.84,NA,67.88,100.35,83.17,79.18,74.3,NA,NA
2007-03-30,142,83.09,80.46,88.28,70.735,80.98,65.74,NA,NA,107.27,52.72,79.35,101.04,25.3776,76.26,38.8333,NA,68.14,100.26,83.14,79.51,74.16,NA,NA
2007-04-02,142.16,82.86,80.18,88.1,70.91,81.23,65.85,NA,NA,106.84,53.02,79.85,100.71,25.13,76.5,39.15,NA,68.55,100,83.31,79.75,74.35,NA,NA
2007-04-03,143.69,82.79,80.18,87.99,71.555,82.18,65.83,NA,NA,106.78,53.57,80.55,100.27,25.03,77.14,39.7,NA,69.09,99.9,84.02,80.53,75.02,NA,NA
2007-04-04,143.85,82.92,80.23,88.08,71.63,81.85,66.81,NA,NA,106.87,53.85,80.15,100.59,25.31,77.46,39.9966,NA,69.42,100.01,83.93,80.57,75.22,NA,NA
2007-04-05,144.24,82.71,80.2,87.75,71.83,81.85,66.86,NA,NA,106.65,54.12,80.07,100.57,25.36,77.74,40.1,NA,69.81,99.92,84.25,80.44,75.62,NA,NA
2007-04-06,144.24,82.71,80.2,87.75,71.83,81.85,66.86,NA,NA,106.65,54.12,80.07,100.57,25.36,77.74,40.1,NA,69.81,99.92,84.25,80.44,75.62,NA,NA
2007-04-09,144.44,82.33,80.02,87.17,71.915,81.91,66.53,NA,NA,106.3,54.2,80.22,100.12,25.1,77.68,40.2567,NA,70.05,99.54,84.4,80.57,75.47,NA,NA
2007-04-10,144.61,82.5,80.12,87.43,72.115,82.14,67.16,75.24,NA,106.52,54.44,80.55,100.36,25.45,78.26,40.4467,NA,70.54,99.69,84.59,80.8,76.12,NA,NA
2007-04-11,144.02,82.4,80.12,87.37,71.655,81.44,67.08,75.04,NA,106.32,54.22,79.35,100.2,25.41,77.88,40.0733,NA,70.18,99.63,84.12,80.3,75.6524,NA,104.35
2007-04-12,144.66,82.48,80.11,87.39,72.125,81.96,66.99,75.03,NA,106.48,54.52,78.81,100.2,25.56,78.4,40.7433,NA,70.8,99.75,84.44,80.84,76.39,NA,104.42
2007-04-13,145.32,82.34,80.07,87.12,72.365,82.48,67.84,74.91,NA,106.3,54.7395,79.7,99.95,25.7,78.66,40.99,NA,70.9,99.59,84.75,81.4,76.51,NA,104.23
2007-04-16,146.7,82.43,80.06,87.6,73.095,83.51,68.4,74.98,NA,106.39,55.56,79.8,100.27,25.5,79.49,41.45,NA,71.5,99.79,85.66,82.45,77.46,NA,104.19
2007-04-17,147.09,82.78,80.19,88.09,73.21,83.42,68,75.17,NA,106.97,55.25,80.84,100.33,25.24,79.5,41.2066,NA,71.44,100.08,85.69,82.26,77.51,NA,104.14
2007-04-18,147.27,82.97,80.3,88.53,73.275,82.84,68.38,75.31,NA,107,55.21,80.34,100.66,25.25,79.47,40.8933,NA,71.44,100.23,85.94,81.78,77.51,NA,104.17
2007-04-19,147.23,82.96,80.3,88.38,73.14,82.41,67.53,75.28,NA,107.07,54.89,79.8,100.61,25.18,79.17,40.57,NA,70.89,100.19,85.81,81.36,77,NA,104.53
2007-04-20,148.62,82.87,80.28,88.15,73.79,83.38,68.7,75.26,NA,107.04,55.5,80.4,100.65,25.53,80.08,41.0533,NA,71.54,100.14,86.63,82.31,77.91,NA,104.466
2007-04-23,148.06,83.04,80.34,88.47,73.645,83.34,68.26,75.36,NA,107.35,55.16,81.3,100.88,25.7,79.3,40.8366,NA,71.3,100.24,86.37,82.21,77.37,NA,104.53
2007-04-24,148.12,83.2,80.41,88.8,73.635,83.26,67.73,75.48,NA,107.62,55.05,80.75,101.05,25.35,79.25,40.8967,NA,71.01,100.29,86.19,82.29,77.18,NA,105.25
2007-04-25,149.48,83.15,80.38,88.49,74.29,83.6,67.89,75.42,NA,107.47,55.61,80.7,101.06,25.85,79.99,41.3466,NA,71.79,100.33,87.07,82.53,77.87,NA,105.41
2007-04-26,149.65,82.91,80.32,87.85,74.315,83.78,66.87,75.26,NA,107.24,55.29,80.75,100.78,25.67,79.62,41.28,NA,71.4,100.14,86.96,83.17,77.42,NA,105.6
2007-04-27,149.53,82.91,80.3499,87.83,74.235,83.33,67.56,75.2448,NA,107.21,55.45,80.55,100.8,25.8,79.45,41.0867,NA,71.48,100.12,86.7855,82.48,77.28,NA,105.6
2007-04-30,148.29,83.27,80.41,88.75,73.578,81.55,67.09,75.49,NA,107.73,54.8,79.25,101.34,25.57,79.16,40.28,NA,71.33,100.46,86.18,80.74,77.08,NA,105.61
2007-05-01,148.67,82.96,80.09,88.49,73.745,82.08,66.69,75.32,NA,107.19,54.84,78.56,100.938,25.62,79.08,40.44,NA,71.6,100.02,86.39,81.14,76.94,NA,105.33
2007-05-02,149.54,82.86,80.13,88.44,74.29,83.03,66.66,75.33,NA,107.16,55.39,79.18,100.93,25.42,79.68,41.2433,NA,72.03,100.05,86.88,82.15,77.6,NA,105.29
2007-05-03,150.35,82.77,80.07,88.24,74.62,83.14,67.49,75.28,NA,107.01,55.57,79.39,100.68,25.54,79.79,41.61,NA,72.01,99.94,87.43,82.29,77.78,NA,105.3
2007-05-04,150.92,82.98,80.11,88.6,74.84,83.58,68.19,75.34,NA,107.27,56.01,78.7,100.73,25.49,80.54,41.5766,NA,72.65,100.07,87.81,82.87,78.25,NA,105.43
2007-05-07,150.95,83.05,80.11,88.84,74.96,83.65,68.25,75.39,NA,107.4,56.17,78.92,100.66,25.37,80.66,41.8466,NA,72.7,100.17,87.84,82.59,78.4,NA,105.42
2007-05-08,150.75,83.05,80.15,88.64,74.885,83.4,67.88,75.4,NA,107.34,55.66,78.4,100.78,25.21,80,41.3033,NA,72.14,100.06,87.84,82.29,77.72,NA,105.5
2007-05-09,151.16,82.78,80.09,88.29,75.15,83.46,67.45,75.31,NA,107.17,56.06,79.25,100.46,25.08,80.44,41.97,NA,72.4,99.94,88.01,82.62,78.0875,NA,105.22
2007-05-10,149.58,82.99,80.16,88.5,74.205,82.27,66,75.38,NA,107.22,55,78.19,100.68,24.98,78.85,40.9433,NA,71.17,100.11,87.03,81.54,76.3901,NA,105.6
2007-05-11,150.86,82.82,80.13,88.19,74.9,83.25,66.45,75.28,NA,107.11,55.86,79.25,100.5,25.35,80.18,41.9833,NA,72.26,99.91,87.9,82.3,77.93,NA,105.66
2007-05-14,150.53,82.7,80.07,87.96,74.675,82.7,66.28,75.23,NA,107,55.75,78.8,100.34,25.26,79.88,41.5667,NA,72.21,99.93,87.77,81.7,77.5,NA,105.65
2007-05-15,150.57,82.69,80.09,87.93,74.475,81.92,66.54,75.2,NA,106.76,55.65,77.6,100.07,25.51,80.02,41.6266,NA,72.37,99.89,87.92,80.98,77.63,NA,105.57
2007-05-16,151.6,82.64,80.17,87.87,75.115,82.6,65.6,75.23,NA,107.01,56.02,76.64,99.97,25.26,80.14,42.22,NA,72.68,99.91,88.5375,81.43,77.86,NA,105.85
2007-05-17,151.3,82.42,80.12,87.51,74.935,81.96,65.06,75.12,NA,106.69,55.89,75.31,99.93,25.47,79.73,42.05,NA,72.22,99.74,88.43,80.78,77.41,NA,105.82
2007-05-18,152.62,82.18,80.04,86.93,75.495,82.54,65.52,74.94,NA,106.39,56.5,74.55,99.67,25.43,80.35,42.2833,NA,72.3,99.45,89.09,81.73,78.32,NA,105.85
2007-05-21,152.54,82.29,80.06,87.19,75.7095,83.37,65.67,75.04,NA,106.53,56,74.85,99.92,25.68,79.97,42.34,NA,72.15,99.65,89.1605,82.76,77.97,NA,105.95
2007-05-22,152.42,82.06,80.08,86.74,75.7,84,65.22,74.92,NA,106.19,56.08,75.96,99.53,25.31,80.04,42.3667,NA,72.28,99.45,89.13,83.33,77.98,NA,105.96
2007-05-23,152.44,81.9,80.06,86.49,75.66,83.68,65.54,74.86,NA,106.09,56.41,75.38,99.52,25.43,80.45,42.3,NA,72.46,99.37,89.03,83,78.36,NA,105.88
2007-05-24,151.06,82.01,80.09,86.57,74.885,82.52,64.75,74.85,NA,106.22,55.65,74.12,99.64,25.29,79.68,41.2833,NA,71.49,99.41,88.06,82,77.49,NA,105.91
2007-05-25,151.69,81.92,80.14,86.37,75.25,83.19,64.94,74.86,NA,106.15,56.23,74.54,99.78,25.6,80.19,41.9166,NA,72.08,99.36,88.57,82.5,77.92,NA,106.06
2007-05-28,151.69,81.92,80.14,86.37,75.25,83.19,64.94,74.86,NA,106.15,56.23,74.54,99.78,25.6,80.19,41.9166,NA,72.08,99.36,88.57,82.5,77.92,NA,106.06
2007-05-29,152.24,81.75,80.06,86.36,75.55,83.9,65.07,74.76,NA,105.94,56.06,77.2,99.48,25.04,80.29,41.7733,NA,71.94,99.26,88.72,83.33,78.01,NA,105.64
2007-05-30,153.48,81.8301,80.12,86.54,76.2,84.49,64.72,74.83,NA,106.02,56.33,79.27,99.57,25.28,80.63,42.1966,91.6,72.19,99.38,89.55,83.8,78.42,NA,105.88
2007-05-31,153.32,81.8,80.07,86.38,76.32,84.28,65.54,74.77,NA,105.93,56.62,78.95,99.63,25.51,81.03,42.2666,91.6,72.9,99.16,89.28,84.2,78.67,NA,105.71
2007-06-01,154.08,81.12,79.74,85.59,76.63,85.4,66.44,74.34,NA,105.03,57.17,79.06,98.85,25.7,81.56,43.3766,91.62,73.39,98.63,89.7,84.7,79.32,NA,105.11
2007-06-04,154.1,81.25,79.77,85.98,76.755,85.45,66.54,74.42,NA,105.2,57.283,79.38,99.11,25.93,81.78,43.1833,91.64,73.68,98.75,89.75,84.79,79.44,NA,105.2
2007-06-05,153.49,80.99,79.7,85.44,76.365,84.84,66.37,74.3,NA,104.86,56.94,78.12,98.75,25.83,81.36,43.0333,91.64,73.26,98.47,89.3,84.45,79.16,NA,105.05
2007-06-06,151.84,81.03,79.8,85.4,75.585,83.95,66.41,74.37,NA,104.95,56.14,77.59,98.83,25.82,80.19,41.95,91.68,72.06,98.51,88.44,83.51,78.33,NA,104.92
2007-06-07,149.1,80.22,79.71,83.87,74.095,82.42,65.26,73.85,NA,103.83,55.15,75.15,97.97,25.95,78.82,41.3033,91.66,70.4,97.83,86.72,81.84,76.99,NA,104.43
2007-06-08,151.04,80.37,79.74,83.8,75.1095,83.5,64.22,73.84,NA,103.88,55.98,76.05,98.15,25.49,79.68,42.0333,91.68,71.45,97.71,87.78,82.85,77.803,NA,104.15
2007-06-11,151.3,80.16,79.75,83.56,75.2,83.31,64.7,73.76,NA,103.56,56.06,74.91,97.94,25.98,79.95,42.3933,91.72,71.43,97.78,87.97,82.87,77.76,NA,103.93
2007-06-12,149.65,79.59,79.68,82.35,74.275,82.15,64.1,73.4,NA,103.003,55.2,73.61,97.33,25.91,78.53,41.68,91.64,70.51,97.2,86.975,81.51,76.56,NA,103.4
2007-06-13,151.89,79.85,79.7,83.33,75.435,83.19,64.53,73.57,NA,103.45,55.96,75.24,97.69,26.24,79.55,42.49,91.72,71.23,97.35,88.2999,82.59,77.36,NA,103.58
2007-06-14,152.86,79.87,79.7,83.12,75.975,83.53,64.6,73.47,NA,103.42,56.37,74.43,97.75,26.49,80.14,43.1566,91.76,71.45,97.54,88.81,83.34,77.98,NA,103.66
2007-06-15,153.07,80.22,79.81,83.69,76.38,85.11,64.85,73.84,NA,103.829,57.17,75.25,98.04,26.65,80.79,44.14,91.84,72.08,97.89,89.28,84.33,78.92,NA,103.64
2007-06-18,152.89,80.18,79.81,83.52,76.26,84.5,64.95,73.76,NA,103.82,57.26,74.09,97.96,26.65,81.24,44.18,91.86,71.97,97.96,89.08,84.17,78.73,NA,103.7
2007-06-19,153.27,80.57,79.95,84.3,76.47,84.69,65.48,74.11,NA,104.49,57.22,74.23,98.48,26.39,81.32,44.23,91.86,71.98,98.27,89.28,84.39,78.98,NA,103.83
2007-06-20,151.14,80.3101,79.87,83.62,75.465,83.3,64.71,73.75,NA,103.99,56.73,72,98.11,26.42,80.36,43.8533,91.88,71.2,97.97,87.93,82.93,78.24,NA,102.91
2007-06-21,151.98,80.21,79.9,83.22,75.84,83.64,64.56,73.79,NA,103.72,57.29,72.3999,98.07,26.3,81.09,44.4,91.88,71.79,97.8499,88.55,83.49,78.73,NA,103.1
2007-06-22,150.55,80.45,80.01,83.76,75.2,82.71,64.78,73.9,NA,104,56.43,72.13,98.47,26.24,79.97,43.8133,91.96,71.04,98.08,87.2,82.92,77.701,NA,103.3
2007-06-25,149.83,80.71,80.08,84.22,74.385,82.42,64.43,74.1,NA,104.12,56.24,70.07,98.7,26.14,79.95,43.48,91.92,70.88,98.17,86.92,82.49,77.625,NA,102.7
