Date,SPY,IEF,SHY,LQD,VTI,IWN,GLD,BND,BNDX,VEU,VNQ,TIP,DBC,EFA,EEM,BIL,DLS,AGG,IWD,IWM,EFV,SCZ,HYG,MTUM,VLUE,QUAL,USMV,REM,RWX,VGK,EWJ,BWX,RWO,EMB,IYR,TLT,GSG
2/18/2013,500.48,187.13,131.81,196.2,169.44,300.87,350.97,138.88,NA,104.96,207.36,171.22,123.52,181.4,460.92,106.12,135.58,155.31,188.25,276.08,126.23,96.43,144.52,NA,NA,NA,124.54,57.78,93.87,135.18,76.3,127.4,108.12,153.84,358.59,221.27,69.52
2/19/2013,504.23,186.83,131.79,196.15,170.62,303.51,350,138.83,NA,105.99,209.01,171.14,123.05,183.55,461.86,106.12,137.48,155.12,189.87,278.52,127.82,97.65,144.66,NA,NA,NA,125.3,58.01,94.94,136.83,77.46,127.55,109.12,154.02,361.06,220.17,69.32
2/20/2013,497.94,187.24,131.79,196.48,168.36,297.53,341.23,138.93,NA,104.89,207.66,171.18,121.65,181.74,457.73,106.13,135.73,155.22,187.29,273.34,126.13,96.73,144.52,NA,NA,NA,124.78,57.32,94.24,134.96,77.69,126.48,108.4,153.36,358.01,220.83,68.14
2/21/2013,494.92,187.61,131.84,196.79,167.22,294.71,343.89,139.06,NA,103.53,206.11,171.39,120.26,179.01,451.49,106.12,134,155.31,186.08,270.69,124.09,95.71,144.67,NA,NA,NA,124.46,56.71,93.58,132.91,76.77,126.48,107.37,153.11,355.22,222.13,67.19
2/22/2013,499.75,187.84,131.84,196.92,168.84,297.94,344.68,139.13,NA,104.66,208.17,171.77,120.26,181.59,453.48,106.14,135.38,155.39,187.75,273.94,125.73,97.06,145.03,NA,NA,NA,125.58,57.1,94.05,134.88,78,126.48,108.4,152.93,358.27,222.28,67.41
2/25/2013,490.25,189.29,131.87,198.09,165.73,291.6,347.77,139.58,NA,102.5,204.22,172.62,119.69,177.24,447.4,106.12,132.22,155.98,183.81,267.89,122.93,94.84,144.58,NA,NA,NA,124.21,56.71,92.56,130.61,76.92,126.35,106.32,153.11,352.23,226.65,66.98
2/26/2013,493.6,188.93,131.9,197.84,166.79,293.14,352.01,139.64,NA,103.11,205.63,172.21,119.47,178.67,449.92,106.12,134,155.94,185.03,268.95,123.63,95.96,145.29,NA,NA,NA,125.06,57.17,93.83,131.88,78.38,126.22,107.4,153.9,355.33,225.34,66.92
2/27/2013,499.82,188.85,131.9,197.78,168.84,295.99,348.29,139.61,NA,104.35,207.12,172.21,118.73,180.94,454.84,106.14,135.53,155.98,187.6,271.78,125.37,97.11,145.54,NA,NA,NA,126.43,57.74,94.85,133.85,78.31,126.74,108.32,153.99,358.06,224.67,66.6
2/28/2013,498.83,189.11,131.89,197.84,168.68,296.25,344.75,139.68,NA,104.21,206.92,172.59,118.21,180.74,452.7,106.14,134.96,156.12,187.08,272.29,125.07,96.77,145.48,NA,NA,NA,126.35,58.05,94.78,133.15,78.61,126.48,108.1,153.85,358.11,225.09,66.07
3/1/2013,500.48,189.58,131.92,198.29,169.07,297.53,343.49,139.75,NA,104.19,207.6,173.32,117.38,180.38,453.8,106.14,134.71,156.18,187.65,273.52,124.74,96.97,145.76,NA,NA,NA,126.67,57.93,95.44,132.8,79.38,125.91,108.8,153.21,358.8,226.31,65.85
3/4/2013,503.14,189.14,131.9,198.14,169.85,297.83,343.17,139.72,NA,104.35,209.16,172.78,116.95,181.15,449.55,106.12,134.64,156.07,188.65,274.24,124.92,97.04,145.78,NA,NA,NA,127.52,58.2,95.91,133.58,79.85,126.11,109.45,153.77,361.48,225.11,65.42
3/5/2013,507.65,188.95,131.89,197.81,171.55,300.83,343.35,139.64,NA,105.27,210.81,172.74,118.03,182.96,454.9,106.14,135.87,155.94,190.37,277.43,126.48,97.92,146.07,NA,NA,NA,128.37,58.62,96.3,135.15,80,126.36,110.05,154.46,364.26,224.47,66.01
3/6/2013,508.34,188.34,131.87,197.24,171.81,301.57,345.27,139.4,NA,105.52,210.18,172.35,117.38,183.42,457.15,106.12,136.34,155.77,191.01,278.16,126.91,98.26,145.98,NA,NA,NA,128.21,58.24,96.53,134.88,81,125.5,110.07,154.38,362.9,222.43,65.42
3/7/2013,509.25,187.62,131.84,196.59,172.22,303,344.05,139.2,NA,105.86,209.19,171.71,118.17,183.95,458.41,106.14,136.61,155.44,191.44,279.48,127.24,98.23,146.2,NA,NA,NA,128.13,58.43,96.69,135.94,80.22,125.87,109.92,153.84,361.58,220.72,65.97
3/8/2013,511.43,186.67,131.85,195.9,173.06,305.27,344.1,138.82,NA,106.13,209.55,171.15,118.51,184.34,462.39,106.12,136.69,154.99,192.3,282.07,127.69,97.58,146.37,NA,NA,NA,128.41,58.54,96.34,135.86,80.58,124.96,109.72,153.28,361.79,218.41,66.09
3/11/2013,513.38,186.75,131.84,196.03,173.56,305.05,344.73,138.75,NA,106.29,209.73,171.07,118.6,184.91,459.87,106.13,136.76,155.08,193.14,281.98,127.39,97.65,146.28,NA,NA,NA,128.57,58.96,96.21,136.32,81.08,124.86,109.8,153.05,363.21,218.62,66.03
3/12/2013,512.22,187.27,131.87,196.43,173.26,304.39,347.43,139.02,NA,105.72,208.95,171.38,118.86,183.98,454.63,106.12,135.63,155.36,192.83,281.41,126.76,97.09,146.21,NA,NA,NA,128.57,59.34,95.64,135.91,80.19,125.18,109.37,153.37,361.9,220.2,66.17
3/13/2013,512.96,187.11,131.84,196.25,173.58,305.71,346.24,138.85,NA,105.34,209.16,171.42,118.25,183.68,450.34,106.14,135.7,155.23,193.19,282.46,126.53,97.06,146.25,NA,NA,NA,128.89,59.5,95.6,135.45,80.69,124.75,109.37,153.03,362,219.97,65.69
3/14/2013,515.68,187.16,131.84,196.33,174.55,309.16,346.28,138.9,NA,106.13,210.48,171.72,119.12,185.5,452.22,106.14,137.1,155.4,194.47,285.29,127.79,98.28,146.81,NA,NA,NA,129.32,59.8,97.16,137.43,81.16,125.07,110.52,152.81,363.95,219.31,66.23
3/15/2013,515,187.81,131.89,196.59,174.35,309.63,347.01,139.07,NA,106.04,210.96,171.95,119.39,185.88,448.14,106.14,137.62,155.54,194.4,285.14,127.77,98.64,146.79,NA,NA,NA,128.93,60.18,97.19,137.29,81.93,125.72,110.64,152.94,364.11,220.33,66.6
3/18/2013,512.16,188.43,131.92,197.07,173.41,307.87,350.11,139.34,NA,104.82,209.79,172.32,118.69,183.82,443.06,106.12,136.57,155.68,193.14,283.57,126.33,98.12,146.82,NA,NA,NA,128.49,60.22,96.48,135.29,81.53,125.48,109.93,152.58,363.11,222.01,66.25
3/19/2013,510.97,189.02,131.9,197.4,172.93,306.7,351.69,139.42,NA,104.39,208.77,172.49,117.82,183.27,439.97,106.12,136.64,155.91,192.57,282.37,125.88,97.85,146.57,NA,NA,NA,128.73,59.46,95.89,134.69,82,125.38,109.26,152.46,360.53,223.51,65.48
3/20/2013,514.54,188.29,131.89,196.82,174.23,309.08,350.09,139.29,NA,105.09,209.43,172.01,118.64,184.38,442.49,106.12,137.33,155.74,193.97,284.99,126.96,98.39,147.05,NA,NA,NA,129.74,59.54,96.23,135.8,82.62,125.27,109.78,152.59,362.63,221.02,65.95
3/21/2013,510.14,188.79,131.9,197.02,172.82,306.77,352.06,139.32,NA,104.1,208.8,172.09,118.12,182.71,437.97,106.12,137.21,155.77,192.33,282.49,126,98.08,146.79,NA,NA,NA,129.42,59.8,95.66,134.02,82.62,125.7,108.98,152.41,361.43,223.15,65.54
3/22/2013,514.24,188.86,131.87,197.04,173.89,307.18,350.5,139.45,NA,104.86,209.89,172.39,118.34,184.29,439.65,106.14,138.05,155.83,193.47,283.36,127.39,98.89,146.68,NA,NA,NA,130.53,60.37,96.89,135.42,82.93,126.36,110.18,152.31,363.63,223.32,65.79
3/25/2013,512.09,189,131.87,197.04,173.3,307.72,349.8,139.44,NA,103.86,209.92,172.41,118.43,181.99,439.23,106.12,136.56,155.77,192.8,283.52,125.37,98.19,146.46,NA,NA,NA,130.11,60.16,96.71,133.24,82.16,126,110.01,152.28,363.39,223.11,65.97
3/26/2013,516.19,189.19,131.89,197.17,174.6,308.67,348.63,139.49,NA,104.7,211.73,172.51,119.52,183.13,445.52,106.14,137.63,155.95,194.14,284.43,126,99,146.73,NA,NA,NA,131.49,60.63,97.58,133.89,82.89,125.83,110.94,152.45,366.1,223.38,66.62
3/27/2013,516.19,190.01,131.92,197.86,174.73,309.08,350.07,139.77,NA,104.45,212.13,173.03,120.13,182.24,447.2,106.12,137.23,156.28,194.17,284.62,125.13,98.64,146.48,NA,NA,NA,131.73,60.94,97.96,132.37,83.31,125.65,111.21,152.35,366.68,225.28,66.98
3/28/2013,517.78,189.65,131.93,197.75,175.34,308.38,348.06,139.79,NA,104.86,212.85,172.96,118.99,183.11,448.14,106.14,137.38,156.28,194.62,284.97,125.37,98.93,146.74,NA,NA,NA,132.62,61.29,97.96,133.6,83.16,126.04,111.37,152.41,368.38,224.14,66.8
3/29/2013,517.78,189.65,131.93,197.75,175.34,308.38,348.06,139.79,NA,104.86,212.85,172.96,118.99,183.11,448.14,106.14,137.38,156.28,194.62,284.97,125.37,98.93,146.74,NA,NA,NA,132.62,61.29,97.96,133.6,83.16,126.04,111.37,152.41,368.38,224.14,66.8
4/1/2013,515.73,190.15,131.94,197.46,174.41,305.1,348.51,139.91,NA,103.75,213.48,173.04,118.99,180.6,443.32,106.12,135.22,156.42,194.12,281.14,123.71,96.97,147.01,NA,NA,NA,132.38,61.02,96.21,132.83,79.92,126.21,110.71,152.5,369.54,225.83,66.72
4/2/2013,518.27,189.78,131.94,197.45,174.93,303.3,343.47,139.93,NA,104.45,214.15,172.95,118.43,182.58,443.48,106.14,136.09,156.25,194.65,279.39,125.17,97.58,146.9,NA,NA,NA,133.11,60.86,98.01,134.55,80.89,126.15,111.94,152.7,370.5,224.91,66.44
4/3/2013,513.02,190.58,131.93,198.24,173.02,298.81,339.64,140.02,NA,103.68,213.39,173.39,116.42,181.68,438.29,106.12,135.44,156.42,192.34,275.01,124.04,97.47,146.9,NA,NA,NA,132.13,60.12,97.3,133.76,80.62,126.52,111.42,153.37,368.54,226.93,65.14
4/4/2013,515.1,191.34,131.98,199.3,173.78,301.28,338.64,140.42,NA,104.2,216.86,174.21,116.29,183.31,437.02,106.12,136.39,156.86,193.52,277.37,125.52,98.53,146.85,NA,NA,NA,132.82,60.78,99.29,133.68,83.93,126.69,113.4,154.01,373.94,229.64,64.71
4/5/2013,512.78,191.94,131.98,199.91,173.17,301.09,344.32,140.8,NA,103.82,218.04,174.93,116.2,182.46,435.98,106.14,135.82,157.31,192.99,276.82,125,97.58,146.99,NA,NA,NA,132.3,61.06,100.7,132.86,84.39,127.53,114.38,156,374.95,234.28,64.14
4/8/2013,516.26,191.32,131.94,200.09,174.24,304,342.86,140.74,NA,104.09,219.79,174.16,116.55,183.17,436.72,106.14,136.36,157.04,194.19,279.12,125.2,98.23,147.15,NA,NA,NA,132.86,61.33,100.93,133.13,85.24,127.06,115.21,156.65,378.45,232.48,64.49
4/9/2013,518.04,191.39,131.94,200.29,174.73,303.04,345.52,140.59,NA,104.66,219.82,174.01,117.29,183.82,441.01,106.14,137.11,157.1,194.98,278.3,126.31,98.66,147.62,NA,NA,NA,133.23,61.18,100.81,133.76,84.54,127.62,114.88,156.47,378.61,231.91,64.81
4/10/2013,524.39,190.6,131.94,199.76,176.99,308.23,339.68,140.32,NA,106.06,221.18,173.04,117.03,186.54,445.26,106.14,138.84,156.77,196.92,283.34,128.52,99.74,148.08,NA,NA,NA,134.52,61.21,101.43,136.02,86.31,126.73,115.69,156.55,380.84,228.73,64.59
4/11/2013,526.1,190.81,131.94,199.9,177.66,308.67,340.36,140.38,NA,106.62,222.48,173.52,116.55,188.02,445.57,106.12,139.21,156.8,197.83,283.74,129.36,100.1,148.09,NA,NA,NA,135.13,61.21,101.81,136.78,87.31,127.12,116.34,156.9,382.69,229.16,64.08
4/12/2013,524.82,191.87,131.96,200.89,177.03,307.2,324.36,140.72,NA,106.1,223.02,174.23,115.12,187.55,438.76,106.14,139.14,157.31,197.09,282.59,129.2,99.99,148.13,NA,NA,NA,135.17,61.1,103.07,136.37,87.47,127.27,117.15,157.43,384.92,232.58,63.21
4/15/2013,512.65,192.3,131.98,200.96,172.72,295.35,295.88,140.87,NA,103.61,218.4,174.21,111.67,183.86,428.13,106.13,135.94,157.38,192.34,271.94,126.53,97.65,147.19,NA,NA,NA,132.74,59.49,100.72,133.24,86.76,127.23,114.66,156.75,375.32,234.6,61.52
4/16/2013,520.22,191.75,131.98,200.59,175.28,300.14,299.23,140.84,NA,105.4,222.02,173.91,112.85,186.46,436.93,106.14,138.07,157.38,194.89,276.64,128.37,99.11,148.21,NA,NA,NA,134.44,60.47,102.47,135.39,87.62,127.96,116.62,156.55,381.26,232.67,61.95
4/17/2013,512.62,192.1,131.98,200.87,172.65,294.36,299.39,140.9,NA,103.28,219.67,173.88,111.19,182.58,429.96,106.14,136.11,157.38,191.98,271.83,125.83,97.56,147.97,NA,NA,NA,133.27,59.45,101.34,131.42,86.97,127.03,115.19,156.16,376.65,234.22,61.02
4/18/2013,509.42,192.21,131.98,201.05,171.57,293.7,302.61,140.99,NA,103.18,219.34,172.66,112.37,182.02,430.06,106.12,135.4,157.35,191.07,270.34,125.4,97.31,147.74,100,100,NA,133.11,59.49,101.38,131.45,86.35,127.27,115.31,155.86,376.65,234.79,61.93
4/19/2013,513.84,192.1,131.98,201.35,173.22,297.04,305.25,140.87,NA,104.2,222.72,173.34,112.11,183.48,436.3,106.14,136.64,157.37,192.78,273.45,126.31,98.28,147.66,100,100,NA,134.48,59.76,102.86,132.37,87.31,126.88,116.89,156.26,381,234.3,61.73
4/22/2013,516.12,192.21,131.99,201.42,173.95,297.6,310.73,141.06,NA,104.5,222.42,173.79,112.46,184.26,438.39,106.14,137.5,157.56,193.33,274.23,127.04,98.59,148.01,100,100,NA,134.89,60.16,102.63,133.02,87.24,127.4,116.62,156.49,381.53,234.47,62.01
4/23/2013,521.45,192.08,131.98,201.68,175.84,302.56,308.43,141.02,NA,105.58,223.65,173.88,111.76,186.87,440.49,106.14,138.87,157.49,195.51,278.58,128.85,99.79,148.58,102.55,100,NA,135.9,60.63,102.84,135.39,88.05,127.06,117.02,156.79,383.75,233.65,61.77
4/24/2013,521.78,192.17,131.99,201.77,176.1,304.74,311.78,140.99,NA,106.44,224.12,174.13,112.98,188.48,443.16,106.14,139.83,157.47,195.84,280.02,130.09,100.44,148.85,101.26,101.44,NA,135.09,60.67,103.29,136.75,88.59,127.18,117.47,156.94,384.97,234.24,62.48
4/25/2013,523.89,191.96,131.98,201.65,176.81,305.95,319.13,140.9,NA,107.05,223.38,174.26,114.46,189.48,447.09,106.12,140.78,157.39,196.56,281.86,130.84,101.25,149.26,101.75,103.38,NA,135.66,60.63,103.61,137.13,89.09,127.23,117.4,156.78,384.5,233.23,63.35
4/26/2013,522.97,192.65,132.01,202.38,176.49,303.93,317.51,141.09,NA,106.92,222.66,174.91,113.81,189.63,442.58,106.12,140.65,157.72,196.16,280.36,130.87,101.11,149.1,101.67,102.94,NA,135.49,60.78,103.2,137.54,88.85,127.96,117.04,156.69,382.75,235.36,63.25
4/29/2013,526.47,192.58,132.04,202.39,177.61,306.39,320.64,141.21,NA,108.23,224.56,174.43,115.33,192.05,447.2,106.12,142.34,157.82,197.38,282.38,132.73,101.88,149.38,102.26,102.94,NA,136.14,61.49,104.59,139.61,89.39,128.75,118.15,157.24,385.72,234.51,64.02
4/30/2013,527.72,192.54,132.02,202.05,178.16,308.49,321.7,141.21,NA,108.79,227.18,174.33,114.46,192.3,453.59,106.12,143.13,157.79,197.55,283.98,133.24,102.46,149.85,101.81,101.28,NA,136.3,61.68,105.02,139.66,90.09,129.43,119.16,157.85,389.48,234.64,63.53
5/1/2013,523.1,193.17,132.05,202.94,176.34,300.87,317.96,141.44,NA,107.84,225.37,174.29,112.41,191.15,448.66,106.12,142.24,157.86,195.44,277.1,132.1,102.02,149.57,101.73,101.28,NA,135.17,61.02,104.71,138.76,89.09,129.68,118.5,158.09,386.83,237.04,62.21
5/2/2013,527.96,193.17,132.03,202.94,178.18,305.58,319.78,141.48,NA,108.36,226.85,174.11,113.85,191.74,452.23,106.14,142.88,157.88,197.04,281.5,132.88,102.22,150.52,102.18,103.75,NA,135.78,61.18,105.21,139.47,89.43,129.25,119.21,158.75,388.31,236.74,63.43
5/3/2013,533.3,191.52,131.99,201.04,179.84,310.62,320.17,140.81,NA,109.5,227.76,172.92,115.12,194.19,456,106.12,144.64,157.3,198.91,285.97,134.37,103.55,150.76,103.34,103.75,NA,136.47,59.57,106.23,141.18,90.7,128.88,119.83,158.36,388.63,231.16,63.98
5/6/2013,534.66,191.28,131.99,201,180.54,312.72,320.3,140.79,NA,109.56,228.93,172.66,115.25,193.95,456.63,106.12,144.47,157.04,199.7,287.81,134.14,103.37,150.85,103.18,103.75,NA,135.98,59.73,106.05,141.02,90.32,128.3,120.09,158.21,390.17,230.58,64.16
5/7/2013,537.37,191.01,131.99,200.85,181.53,315.59,316.31,140.65,NA,109.81,230.2,172.65,114.85,194.26,459.87,106.12,145.11,156.96,200.93,290.16,134.5,103.7,150.74,103.22,103.75,NA,136.75,60.23,105.48,141.45,90.47,127.98,120.36,157.81,392.45,229.68,63.98
5/8/2013,539.82,191.24,132,201.04,182.38,316.4,321,140.79,NA,110.83,230.32,172.28,115.38,196.31,463.44,106.14,146.43,157.1,201.91,291.01,135.71,104.69,151.28,103.73,105.96,NA,136.79,60.82,106.05,143.28,91.24,128.8,120.51,157.91,393.4,230.05,64.39
5/9/2013,538.3,191.21,131.99,200.6,181.77,315.07,317.28,140.57,NA,109.88,228.81,172.2,115.33,194.41,460.08,106.13,145.44,156.89,201.1,290.01,134.42,104.13,150.84,103.75,105.61,NA,136.14,60.43,104.73,141.73,90.55,127.59,119.36,158.38,391.39,229.45,64.37
5/10/2013,540.05,190.12,131.97,199.56,182.57,316.95,314.56,140.22,NA,109.93,229.66,171.72,114.81,194.63,456.52,106.12,145.46,156.57,201.86,292.22,134.22,103.7,150.05,103.99,105.91,NA,136.79,59.73,104.43,142.3,90.55,126.05,119.53,157.21,391.49,226.99,64.14
5/13/2013,540.48,189.79,131.94,199.04,182.62,315.81,311.92,140.07,NA,109.72,230.75,171.2,114.29,194.54,452.33,106.14,144.97,156.43,201.84,292,134.02,103.55,149.44,104.27,106.04,NA,136.67,58.71,103.45,141.54,91.7,125.64,119.26,156.18,392.08,225.25,63.92
5/14/2013,546.07,189.03,131.94,198.51,184.5,319.38,310.52,139.8,NA,109.97,231.59,170.47,113.9,194.91,454.43,106.12,145.42,156.06,204.12,295.75,134.57,103.73,149.6,105.17,107.15,NA,137.96,58.47,103,141.97,92.32,125.02,119.31,156.1,394.15,222.8,63.57
5/15/2013,548.99,189.52,131.96,199.21,185.3,320.45,303.36,139.96,NA,110.15,233.88,170.53,113.63,195.75,454.58,106.12,144.62,156.29,205.24,296.35,134.95,103.37,149.61,105.52,107.37,NA,138.94,58.51,102.68,142.38,93.13,124.61,119.73,155.64,397.64,224.3,63.72
5/16/2013,546.43,190.43,131.99,200.12,184.54,319.42,302.14,140.17,NA,109.47,232.68,171.02,113.5,194.41,452.96,106.12,142.86,156.72,204.38,295.6,134.07,102.35,149.97,105.07,108.01,NA,137.88,59.14,102.52,141.75,91.78,124.85,119.26,156.19,396.37,226.63,63.76
5/17/2013,551.72,189.4,131.96,199.26,186.43,322.62,295.34,139.86,NA,110.29,233.97,170.16,114.07,195.75,454.95,106.14,144.54,156.33,206.59,298.92,135.28,103.52,149.97,104.85,108.03,NA,138.65,59.45,103.91,142.79,93.24,124.2,120.29,156.01,398.86,223.76,64.2
5/20/2013,551.68,189.26,131.97,199.03,186.41,324.24,304.46,139.83,NA,110.78,234.52,170.11,114.81,196.83,456.1,106.12,145.01,156.18,206.83,299.4,136.06,103.97,150.13,104.71,108.03,NA,138.04,58.63,104.48,143.22,93.86,124.56,120.61,155.59,398.65,223.49,64.39
5/21/2013,552.48,189.75,131.97,199.77,186.71,324.13,299.41,139.97,NA,110.92,235.85,170.47,114.16,197.24,455.16,106.14,145.16,156.31,207.28,299.46,136.39,104.09,150.41,105.16,109,NA,138.29,57.92,103.54,143.63,94.4,124.48,120.69,155.42,400.51,225.25,63.98
5/22/2013,548.38,188.25,131.92,198.2,184.87,318.64,297.3,139.5,NA,109.9,230.11,168.94,113.63,195.25,450.13,106.14,142.44,155.78,205.29,295.08,134.88,102.67,149.49,104.6,108.01,NA,137.15,57.06,101.29,142.3,93.4,123.57,117.81,155.36,390.59,221.9,63.43
5/23/2013,546.79,188.44,131.96,198.4,184.52,318.64,303.31,139.48,NA,108.5,225.8,168.98,114.16,192.46,446.78,106.14,140.58,155.72,204.81,295.45,133.01,100.75,149.08,104.35,106.89,NA,136.83,57.02,99.47,141.54,89.47,124.28,115.84,154.4,385.13,222.96,63.68
5/24/2013,546.32,188.51,131.92,198.26,184.28,318.86,301.4,139.5,NA,107.71,225.22,169.13,113.72,190.78,442.85,106.14,139.46,155.72,204.6,295.38,131.25,99.88,148.8,104.42,107.28,NA,136.67,56.75,98.1,141.4,87.82,124.41,114.93,153.69,383.65,223.26,63.45
5/27/2013,546.32,188.51,131.92,198.26,184.28,318.86,301.4,139.5,NA,107.71,225.22,169.13,113.72,190.78,442.85,106.14,139.46,155.72,204.6,295.38,131.25,99.88,148.8,104.42,107.28,NA,136.67,56.75,98.1,141.4,87.82,124.41,114.93,153.69,383.65,223.26,63.45
5/28/2013,549.6,186.3,131.83,196.36,185.48,322.65,300.79,138.72,NA,108.03,223.29,167.6,114.77,191.28,445.31,106.12,139.51,154.76,205.63,299.22,132,99.88,148.25,104.89,108.84,NA,136.83,54.91,98.47,142.22,87.31,123.22,114.61,152.63,379.83,217.6,64.12
5/29/2013,546.03,187.06,131.83,196.27,184.22,319.34,303.81,138.84,NA,107.05,218.55,167.48,114.03,189.44,439.65,106.14,139.81,154.97,204.98,296.44,130.89,99.61,147.65,103.48,108.26,NA,135.05,55.06,96.8,141.26,85.85,123.55,112.55,151.18,372.25,220.05,63.41
5/30/2013,548.05,187.08,131.86,196.52,184.98,321.37,308.02,138.72,NA,107.39,216.5,166.87,114.03,190.19,439.65,106.12,139.93,154.93,205.84,298.43,131.65,99.9,147.95,103.55,108.69,NA,135.09,55.02,95.69,142.43,85.39,124.18,110.94,151.01,368.7,219.51,63.31
5/31/2013,540.17,186.56,131.85,195.54,182.51,317.61,301.76,138.49,NA,105.2,213.6,167.02,112.68,186.49,431.64,106.14,137.75,154.63,202.82,295.14,128.78,98.37,145.98,102.12,108.67,NA,133.12,53.81,93.66,139.67,83.46,123.81,109.31,150.07,364.19,218.77,62.56
6/3/2013,543.16,186.83,131.89,195.03,183.25,320.74,307.59,138.36,NA,105.92,214.81,166.87,114.07,187.21,438.08,106.14,139.01,154.71,203.78,297.95,129.83,98.77,145.86,101.55,108.67,NA,133.67,53.34,94.07,141.07,82.46,125.07,110.03,150.11,365.09,219.93,63.41
6/4/2013,540.55,186.35,131.89,194.27,182.36,317.76,304.71,138.31,100,105.85,211.82,166.56,114.51,187.89,432.74,106.14,138.87,154.37,202.68,294.78,130.04,98.91,145.86,101.49,107.94,NA,133.15,54.04,94.78,140.39,84.85,124.48,109.53,150.03,360.85,217.9,63.8
6/5/2013,532.99,187.26,131.9,193.98,179.78,313.53,305.36,138.26,100.12,103.8,210.07,166.76,113.98,183.7,424.98,106.14,136.54,154.29,199.92,291.01,127.14,97.06,144.59,100.1,105.59,NA,131.57,53.38,92.82,138.38,81.62,124.68,107.77,149.04,356.98,220.9,63.65
6/6/2013,537.8,187.49,131.89,194.81,181.47,316.88,307.64,138.44,99.98,104.45,213.45,166.57,114.42,184.73,428.54,106.12,136.93,154.68,201.91,294.09,127.79,97.54,145.73,100.84,105.59,NA,132.98,54.51,93.27,139.52,81.54,126.02,109,149.26,363.66,220.77,63.94
6/7/2013,544.65,186.03,131.87,194.05,183.72,318.79,300.32,138.09,99.77,105.36,213.48,165.59,114.68,187.21,426.34,106.14,138,154.2,204.31,296.35,129.31,98.35,145.83,102.53,105.59,NA,134.16,53.81,94.62,140.53,84.7,125.91,109.68,148.45,363.45,216.82,64.39
6/10/2013,544.65,185.57,131.83,193.45,183.79,320.81,301.8,137.74,99.06,105.24,211.64,164.45,114.24,187.39,420.58,106.12,138.34,153.89,204.48,298.16,129.31,98.77,145.53,102.34,107.92,NA,134,53.26,93.45,140.48,85.77,124.9,108.75,146.97,360.27,215.79,63.76
6/11/2013,539.02,186.03,131.81,193.08,181.92,316.44,300.25,137.8,99.05,103.71,208.5,164.36,113.24,185.1,412.62,106.13,136.44,153.9,202.17,294.93,127.84,96.88,144.63,101.87,107.78,NA,132.98,52.51,91.43,138.98,84.08,126,106.52,143.83,354.75,218.35,63.47
6/12/2013,534.57,185.2,131.79,192.42,180.39,313.2,302.5,137.54,99.44,103.48,205.67,163.1,113.37,184.88,409.79,106.12,136.39,153.65,200.64,292,127.36,96.95,144.74,100.81,106.63,NA,132.44,51.73,90.74,138.95,84.31,126.34,105.13,145.57,349.56,215.23,63.7
6/13/2013,542.7,186.6,131.86,194.48,183.18,319.53,301.35,138.14,99.11,105.06,211.01,164.35,114.11,187.71,418.49,106.14,138.47,154.4,204.07,297.18,129.68,98.39,146.39,102.08,106.63,NA,134.32,54.2,93.07,140.58,86.31,127.27,108.07,148.24,360.21,218.6,64.22
6/14/2013,539.27,186.85,131.95,194.35,182.14,316.95,302.91,138.29,99.34,103.8,211.79,164.2,114.59,185.66,411.89,106.12,137.08,154.44,202.65,294.87,128.15,97.6,146.57,102.18,106.61,NA,134.04,54.08,93.29,139.41,83.62,127.84,108.6,149.08,361.11,218.09,64.57
6/17/2013,543.46,186.41,131.95,194.07,183.42,318.68,301.42,138.19,99.42,105.22,212.4,163.67,114.85,188.33,415.66,106.12,138.97,154.33,204.24,296.8,130.09,99.16,146.55,102.42,107.32,NA,134.89,53.3,93.64,140.91,85.85,127.66,108.85,148.15,361.59,216.94,64.81
6/18/2013,547.74,186.3,131.95,193.68,184.8,322.54,297.72,138.07,99.26,105.74,213.48,164.12,115.07,189.66,417.39,106.12,139.73,154.27,205.65,300.3,130.94,99.92,146.92,102.85,107.32,NA,135.56,53.77,94.57,141.59,87.31,127.11,109.68,146.35,362.17,217.05,64.95
6/19/2013,540.18,183.75,131.79,190.94,182.44,318.09,294.25,137.27,99.03,103.71,206.93,161.94,115.25,186.12,404.55,106.12,137.43,153.23,202.92,296.62,128.35,98.39,144.72,101.87,108.15,NA,133.27,52.28,92.34,138.63,86.24,125.22,106.77,144.64,351.31,214.81,65.02
6/20/2013,526.8,182.91,131.78,188.3,177.92,309.96,278.5,136.02,98.71,99.86,198.33,160.3,111.5,179.29,386.42,106.12,133.41,152.21,197.81,288.78,123.79,95.08,143.3,98.57,104.84,NA,129.79,50.46,88.33,134.25,82.66,123.06,102.24,140.42,337.57,211.28,63.09
6/21/2013,528.48,180.98,131.66,186.76,178.37,311.06,281.77,135.46,98.51,100.33,201.02,158.42,110.8,179.88,391.98,106.14,134.21,151.36,198.7,289.64,124.14,95.8,142.37,99.06,104.62,NA,130.68,50.67,88.76,133.08,85.66,121.72,103.36,138.14,341.55,207.71,62.38
6/24/2013,521.8,180.54,131.61,185.54,176.09,306.76,279.25,134.81,98.47,98.47,200.12,157.82,110.32,177.06,384.01,106.13,130.8,150.75,195.94,285.82,122,93.89,140.61,98.43,102.86,NA,129.71,49.3,87.07,131.07,83.31,121.31,102.21,135.76,339.38,208.56,62.29
